id,treat,month,post,treatxpost,frq_purchases,qty_purchases,val_purchases
53,1,34,1,1,2,4,132.10233945034847
53,1,35,1,1,0,2,137.09609029135692
53,1,36,1,1,1,3,135.28901589075463
54,1,1,0,0,1,1,100.9406763557351
54,1,2,0,0,4,4,100.29427493256854
54,1,3,0,0,3,3,105.2673498088444
54,1,4,0,0,4,2,98.41131647976198
54,1,5,0,0,4,4,106.55013619253059
54,1,6,0,0,7,1,99.37569458099973
54,1,7,0,0,2,2,106.96911726929551
54,1,8,0,0,1,5,109.83264168110502
54,1,9,0,0,5,4,103.04779258994425
54,1,10,0,0,2,3,107.22072585543629
54,1,11,0,0,5,5,105.81262861172404
54,1,12,0,0,5,5,110.58195422020583
54,1,13,0,0,2,2,103.75385930252301
54,1,14,0,0,1,4,102.82294858804087
54,1,15,0,0,2,5,114.60189924014175
54,1,16,0,0,2,4,103.88832264323638
54,1,17,0,0,1,2,109.56811858793328
54,1,18,0,0,5,1,102.49787667097377
54,1,19,1,1,4,4,124.42020168402716
54,1,20,1,1,1,3,128.16322095615877
54,1,21,1,1,2,2,124.57881363972062
54,1,22,1,1,2,1,130.5187476686799
54,1,23,1,1,0,4,134.7322468427113
54,1,24,1,1,3,1,143.5562950247144
54,1,25,1,1,0,2,131.40151987891775
54,1,26,1,1,5,4,131.40011735324487
54,1,27,1,1,4,2,128.17479498003692
54,1,28,1,1,1,4,132.9415020508047
54,1,29,1,1,6,4,140.26746772170185
54,1,30,1,1,2,5,130.30988546547172
54,1,31,1,1,5,2,130.25737655215906
54,1,32,1,1,4,4,129.69542325257498
54,1,33,1,1,1,1,139.4622135711205
54,1,34,1,1,5,1,136.60066534357736
54,1,35,1,1,1,4,136.84011178984105
54,1,36,1,1,2,3,140.87553910494884
55,1,1,0,0,5,3,106.77552708291542
55,1,2,0,0,2,2,104.43354602174283
55,1,3,0,0,4,1,98.05444101139105
55,1,4,0,0,4,5,104.33845051929443
55,1,5,0,0,0,5,105.12653731251075
55,1,6,0,0,1,2,94.2681376
55,1,7,0,0,0,5,100.66718491512202
55,1,8,0,0,0,4,115.36090726332384
55,1,9,0,0,4,2,108.48095150125923
55,1,10,0,0,3,1,106.44691502501036
55,1,11,0,0,3,4,102.48507030610921
55,1,12,0,0,6,3,107.8140783635611
55,1,13,0,0,1,1,102.19726713725686
55,1,14,0,0,1,4,103.73161473125971
55,1,15,0,0,0,1,107.29375935510399
55,1,16,0,0,2,4,118.79560577301646
55,1,17,0,0,3,1,107.55765481624687
55,1,18,0,0,1,4,98.14508532421615
55,1,19,1,1,1,4,128.20507734532887
55,1,20,1,1,1,1,142.3322318628894
55,1,21,1,1,2,3,135.98473478885185
55,1,22,1,1,2,3,138.20764990861443
55,1,23,1,1,0,1,132.60315402153583
55,1,24,1,1,2,5,130.2395612627306
55,1,25,1,1,0,1,133.51125197764617
55,1,26,1,1,3,4,131.93725043289703
55,1,27,1,1,3,2,133.30887899421467
55,1,28,1,1,3,4,128.68810516460258
55,1,29,1,1,4,4,137.89009957733495
55,1,30,1,1,2,3,138.34106627218068
55,1,31,1,1,3,4,146.10496782922556
55,1,32,1,1,3,3,140.88923782327166
55,1,33,1,1,4,2,135.8080871
55,1,34,1,1,2,4,129.26590167338662
55,1,35,1,1,1,1,137.3095020866302
55,1,36,1,1,0,4,136.79845465927582
56,1,1,0,0,1,3,105.26588127164678
56,1,2,0,0,1,3,104.94537600699955
56,1,3,0,0,2,5,96.95810953514656
56,1,4,0,0,3,2,99.61759934774284
56,1,5,0,0,1,2,102.60996996402147
56,1,6,0,0,3,5,112.56572528236505
56,1,7,0,0,2,5,113.64356765216144
56,1,8,0,0,2,4,102.40763383155821
56,1,9,0,0,2,4,111.69646741917734
56,1,10,0,0,2,3,107.12449074952907
56,1,11,0,0,1,2,107.70176996938957
56,1,12,0,0,5,3,103.39515724384452
56,1,13,0,0,2,3,103.03295090948836
56,1,14,0,0,1,5,102.6545551274715
56,1,15,0,0,2,5,99.42011833141473
56,1,16,0,0,2,3,103.65701784682146
56,1,17,0,0,2,1,114.03387259312164
56,1,18,0,0,4,4,111.0739223103962
56,1,19,1,1,1,5,124.42917890936516
56,1,20,1,1,3,1,131.6948794683413
56,1,21,1,1,3,2,128.37532105131237
56,1,22,1,1,3,5,130.3412090590411
56,1,23,1,1,2,1,132.0014486125352
56,1,24,1,1,1,1,130.93022285406227
56,1,25,1,1,2,1,130.0578933202181
56,1,26,1,1,1,5,125.24403081675874
56,1,27,1,1,1,3,137.5895182229896
56,1,28,1,1,1,2,126.43317967479119
56,1,29,1,1,6,2,130.8787539532116
56,1,30,1,1,1,4,127.08646368363894
56,1,31,1,1,2,4,131.73398109204516
56,1,32,1,1,2,3,135.4320391914902
56,1,33,1,1,2,4,142.30603835879015
56,1,34,1,1,2,4,134.81716974285166
56,1,35,1,1,1,2,137.4908562057795
56,1,36,1,1,1,3,138.69991048160676
57,0,1,0,0,3,5,95.43645991669185
57,0,2,0,0,2,1,105.2856516587636
57,0,3,0,0,3,1,100.8461128
57,0,4,0,0,4,2,108.86561950918244
57,0,5,0,0,1,4,105.56134905052696
57,0,6,0,0,1,4,95.20282110436887
57,0,7,0,0,2,3,100.9668258310604
57,0,8,0,0,3,4,105.19936376142363
57,0,9,0,0,1,3,107.7683445080704
57,0,10,0,0,0,1,107.32440030446456
57,0,11,0,0,2,5,111.72335088408748
57,0,12,0,0,4,3,110.2642213504717
57,0,13,0,0,1,2,109.80831232692364
57,0,14,0,0,3,2,99.87242314
57,0,15,0,0,1,1,99.32160515499889
57,0,16,0,0,2,3,106.65432224204379
57,0,17,0,0,3,1,103.01900238216238
57,0,18,0,0,0,3,99.54946763673124
57,0,19,1,0,3,1,113.87746818476339
57,0,20,1,0,2,1,109.59217620353911
57,0,21,1,0,1,4,111.35704897951753
57,0,22,1,0,3,2,113.93548963150148
57,0,23,1,0,1,1,123.7993599251469
57,0,24,1,0,1,1,115.90748619730316
57,0,25,1,0,2,1,117.6352292608888
57,0,26,1,0,2,1,109.84589503046278
57,0,27,1,0,4,4,125.41728518323433
57,0,28,1,0,3,4,113.4179755026945
57,0,29,1,0,0,4,117.97469793215312
57,0,30,1,0,2,4,117.0237190187273
57,0,31,1,0,2,1,115.9995992386245
57,0,32,1,0,5,5,118.49233661307032
57,0,33,1,0,1,3,120.57025398666661
57,0,34,1,0,2,2,105.98110748120128
57,0,35,1,0,1,2,117.75136445657688
57,0,36,1,0,5,2,116.27601938502909
58,0,1,0,0,1,3,97.86063847747992
58,0,2,0,0,2,4,90.70658213787257
58,0,3,0,0,1,4,99.26735763962793
58,0,4,0,0,2,3,96.17163244774149
58,0,5,0,0,3,5,100.61788722705903
58,0,6,0,0,3,4,104.58033934864976
58,0,7,0,0,2,2,96.43659937012968
58,0,8,0,0,2,5,105.55742335168146
58,0,9,0,0,4,4,102.98370658789456
58,0,10,0,0,0,1,107.43295339867528
58,0,11,0,0,0,4,104.35707595836583
58,0,12,0,0,4,2,105.99438419847097
58,0,13,0,0,1,2,115.81497957759896
58,0,14,0,0,3,1,113.28306801326741
58,0,15,0,0,2,2,104.3387191587044
58,0,16,0,0,1,1,110.51894666111204
58,0,17,0,0,3,1,96.23497895539816
58,0,18,0,0,3,2,100.15354419571844
58,0,19,1,0,5,2,114.23715782757658
58,0,20,1,0,2,1,105.37139556292112
58,0,21,1,0,1,4,107.3029698206274
58,0,22,1,0,2,1,107.91583699511416
58,0,23,1,0,2,4,110.29664221249875
58,0,24,1,0,1,2,107.75651850611739
58,0,25,1,0,1,4,115.72260983121862
58,0,26,1,0,1,4,110.1476549100589
58,0,27,1,0,2,5,112.31731308315733
58,0,28,1,0,3,2,107.4422543105066
58,0,29,1,0,3,1,105.72247205647686
58,0,30,1,0,1,2,117.26952614720673
58,0,31,1,0,3,4,109.99356755080086
58,0,32,1,0,4,2,119.66075613027368
58,0,33,1,0,1,3,119.51856620272098
58,0,34,1,0,1,5,124.00750173276079
58,0,35,1,0,1,5,119.89070287777905
58,0,36,1,0,1,4,115.11385637144714
59,0,1,0,0,0,2,99.77957214773753
59,0,2,0,0,3,2,106.41525327776792
59,0,3,0,0,2,5,104.35570621019036
59,0,4,0,0,3,1,98.38256689
59,0,5,0,0,3,5,93.60062445895916
59,0,6,0,0,0,3,108.32085351170522
59,0,7,0,0,3,3,108.74101983837637
59,0,8,0,0,1,2,99.80911758834235
59,0,9,0,0,4,3,98.06946525993044
59,0,10,0,0,1,2,108.18467114707111
59,0,11,0,0,1,2,96.77619806197349
59,0,12,0,0,3,2,100.72337920703771
59,0,13,0,0,2,3,108.34308388471655
59,0,14,0,0,5,4,97.68390033
59,0,15,0,0,1,1,103.23590301963868
59,0,16,0,0,2,3,109.9432926118434
59,0,17,0,0,0,5,115.53646651764971
59,0,18,0,0,1,1,110.16109714837684
59,0,19,1,0,1,2,110.04097754257482
59,0,20,1,0,5,5,117.12825999524098
59,0,21,1,0,1,3,112.72919437614624
59,0,22,1,0,3,1,102.3887153302124
59,0,23,1,0,1,2,117.94449253139327
59,0,24,1,0,0,1,110.62567218544808
59,0,25,1,0,3,2,108.13382594578509
59,0,26,1,0,0,4,117.14482804740634
59,0,27,1,0,3,5,106.8093245494551
59,0,28,1,0,0,5,111.8074519313512
59,0,29,1,0,3,2,117.19482498676996
59,0,30,1,0,1,1,110.40944092787583
59,0,31,1,0,3,1,118.48323952367257
59,0,32,1,0,3,3,121.33447309323628
59,0,33,1,0,1,3,123.1664727795925
59,0,34,1,0,0,2,115.55778914486213
59,0,35,1,0,2,5,114.88008658351008
59,0,36,1,0,1,2,128.7431276267838
60,0,1,0,0,1,3,97.49887134944714
60,0,2,0,0,2,2,104.39136850194872
60,0,3,0,0,1,1,109.07706907674104
60,0,4,0,0,5,4,107.73243579366519
60,0,5,0,0,0,3,95.80894309107306
60,0,6,0,0,4,2,104.00342587525083
60,0,7,0,0,3,2,110.7984969460691
60,0,8,0,0,2,1,100.8551013352707
60,0,9,0,0,4,1,110.48052317753958
60,0,10,0,0,2,4,109.19274463156812
60,0,11,0,0,2,1,106.51249003597259
60,0,12,0,0,1,3,100.76086147872859
60,0,13,0,0,2,2,101.21607183425058
60,0,14,0,0,1,3,111.32285986248634
60,0,15,0,0,3,5,108.24248903313956
60,0,16,0,0,4,5,110.35438128369216
60,0,17,0,0,2,4,107.69978899134657
60,0,18,0,0,0,3,112.37935301115141
60,0,19,1,0,1,3,121.2281208094822
60,0,20,1,0,1,3,102.9996438279913
60,0,21,1,0,3,4,118.46012449288041
60,0,22,1,0,0,3,108.06131015340051
60,0,23,1,0,0,1,109.89586401664695
60,0,24,1,0,2,1,114.5794724580977
60,0,25,1,0,4,2,109.48601495491144
60,0,26,1,0,3,1,115.4789213765004
60,0,27,1,0,2,2,111.95245057036385
60,0,28,1,0,1,2,114.96002118484338
60,0,29,1,0,2,4,105.88348439840365
60,0,30,1,0,0,3,116.19967638862462
60,0,31,1,0,3,1,112.25426907620546
60,0,32,1,0,2,3,114.00897038140388
60,0,33,1,0,3,3,107.81038777017102
60,0,34,1,0,3,3,127.51022377918903
60,0,35,1,0,2,3,119.17078810936577
60,0,36,1,0,1,2,120.34986770165942
61,0,1,0,0,1,5,106.75625298262344
61,0,2,0,0,1,4,107.88167079338596
61,0,3,0,0,1,5,104.79506918069387
61,0,4,0,0,1,4,101.2681279552526
61,0,5,0,0,4,2,109.2845481
61,0,6,0,0,2,2,109.6920515810809
61,0,7,0,0,2,4,107.53085005391833
61,0,8,0,0,2,1,97.87736703268521
61,0,9,0,0,2,4,93.92653200463133
61,0,10,0,0,2,5,102.88049463833703
61,0,11,0,0,1,4,111.78098719706841
61,0,12,0,0,0,2,111.93856692069228
61,0,13,0,0,0,5,108.50084802600249
61,0,14,0,0,0,2,96.92968362881118
61,0,15,0,0,6,3,109.93609097315213
61,0,16,0,0,1,2,111.83653681301243
61,0,17,0,0,2,4,109.82581961373293
61,0,18,0,0,1,1,105.75500739763422
61,0,19,1,0,3,4,110.95200811484257
61,0,20,1,0,5,1,103.45268740078754
61,0,21,1,0,0,5,107.93066789234764
61,0,22,1,0,2,5,115.17433324447974
61,0,23,1,0,3,3,118.57956181009912
61,0,24,1,0,0,2,109.36551997331445
61,0,25,1,0,2,5,117.54011194858172
61,0,26,1,0,3,3,106.55187466287893
61,0,27,1,0,2,3,126.66290386665077
61,0,28,1,0,2,1,114.29999604428254
61,0,29,1,0,2,3,115.28441968871044
61,0,30,1,0,3,4,119.47454433974654
61,0,31,1,0,2,5,117.04765965152119
61,0,32,1,0,0,4,119.50855028988546
61,0,33,1,0,2,4,110.55062288553376
61,0,34,1,0,3,4,120.84717205459067
61,0,35,1,0,1,4,118.89405977777253
61,0,36,1,0,2,5,122.09258030226206
62,0,1,0,0,1,1,103.29019835759509
62,0,2,0,0,2,2,91.56331524282457
62,0,3,0,0,1,4,94.74354798650782
62,0,4,0,0,3,5,100.4993561
62,0,5,0,0,4,1,105.63438531764511
62,0,6,0,0,2,5,102.75617174078442
62,0,7,0,0,1,3,98.53978987341252
62,0,8,0,0,3,4,105.91299979664363
62,0,9,0,0,2,2,95.43350964
62,0,10,0,0,4,3,108.1852591980438
62,0,11,0,0,1,3,106.78391628662361
62,0,12,0,0,1,3,104.8576372809523
62,0,13,0,0,4,3,107.18295758699196
62,0,14,0,0,3,2,108.14781307427981
62,0,15,0,0,0,5,109.45851452810695
62,0,16,0,0,3,5,100.9223303535591
62,0,17,0,0,1,2,112.05805111827294
62,0,18,0,0,2,5,111.0086570270832
62,0,19,1,0,0,4,109.40340847864083
62,0,20,1,0,3,2,110.50815026766712
62,0,21,1,0,1,2,104.92613069481376
62,0,22,1,0,1,5,116.91356715937202
62,0,23,1,0,4,1,110.49171043650162
62,0,24,1,0,1,3,123.5624095275804
62,0,25,1,0,3,3,111.52754257567612
62,0,26,1,0,3,4,116.32938911853195
62,0,27,1,0,2,5,108.35350249192807
62,0,28,1,0,3,2,121.28929589928404
62,0,29,1,0,0,3,117.9591781870536
62,0,30,1,0,3,3,113.55218564276444
62,0,31,1,0,0,5,114.53329525160188
62,0,32,1,0,2,1,120.48398666016618
62,0,33,1,0,0,4,117.35056000827149
62,0,34,1,0,1,5,116.82410955614783
62,0,35,1,0,0,1,115.6808713722605
62,0,36,1,0,1,1,120.5614715525213
63,1,1,0,0,4,1,94.84316878213355
63,1,2,0,0,2,5,105.36601733979221
63,1,3,0,0,1,5,96.66064055
63,1,4,0,0,1,3,102.94421989991761
63,1,5,0,0,6,1,96.75905321
63,1,6,0,0,1,1,107.02728931785445
63,1,7,0,0,3,2,102.9732253064832
63,1,8,0,0,2,3,99.05788208622151
63,1,9,0,0,1,4,98.34570384354221
63,1,10,0,0,4,2,96.72711299360908
63,1,11,0,0,1,1,101.10836356399868
63,1,12,0,0,1,5,113.06607041459652
63,1,13,0,0,6,2,105.12044893798985
63,1,14,0,0,0,4,102.18119700812241
63,1,15,0,0,4,1,96.54010672
63,1,16,0,0,5,5,100.88882749246564
63,1,17,0,0,3,3,100.88413767913076
63,1,18,0,0,1,5,106.34294299430788
63,1,19,1,1,2,3,129.96065574165814
63,1,20,1,1,0,5,136.92051234372988
63,1,21,1,1,1,2,131.7219156359859
63,1,22,1,1,4,5,133.8362342442876
63,1,23,1,1,3,4,134.85508902458884
63,1,24,1,1,2,5,137.33998889029485
63,1,25,1,1,4,3,138.0249860090221
63,1,26,1,1,0,3,131.11234425720087
63,1,27,1,1,2,2,132.41999289213445
63,1,28,1,1,3,2,135.66982574838096
63,1,29,1,1,2,2,134.05398351154167
63,1,30,1,1,0,3,143.05146490241435
63,1,31,1,1,2,3,137.6849182216355
63,1,32,1,1,1,2,140.00622227330524
63,1,33,1,1,3,2,135.34448674665424
63,1,34,1,1,2,1,136.76809757048963
63,1,35,1,1,5,4,141.36114966741647
63,1,36,1,1,1,1,135.83217983618226
64,0,1,0,0,3,3,102.12070485435514
64,0,2,0,0,2,2,103.50897087469428
64,0,3,0,0,3,4,100.65582670881726
64,0,4,0,0,3,5,103.08301393445657
64,0,5,0,0,3,4,98.30819059999597
64,0,6,0,0,4,5,96.93671433688343
64,0,7,0,0,1,2,110.14897182602537
64,0,8,0,0,1,1,95.62209775187952
64,0,9,0,0,2,2,100.03502992409702
64,0,10,0,0,4,5,106.85838188425463
64,0,11,0,0,1,4,106.72419602049976
64,0,12,0,0,4,4,112.37602868216223
64,0,13,0,0,1,3,113.23928793631245
64,0,14,0,0,3,5,111.54616971091485
64,0,15,0,0,3,1,105.18631676001831
64,0,16,0,0,5,3,106.4647582953745
64,0,17,0,0,2,4,100.66520314416323
64,0,18,0,0,5,3,111.03545191699416
64,0,19,1,0,3,4,110.14999112900797
64,0,20,1,0,2,4,104.6848186357314
64,0,21,1,0,3,3,111.60094657102566
64,0,22,1,0,1,4,116.16194699063199
64,0,23,1,0,3,5,107.92176217925021
64,0,24,1,0,1,4,116.78709973912761
64,0,25,1,0,3,1,117.67563410337479
64,0,26,1,0,2,4,108.96743853829446
64,0,27,1,0,3,2,109.58275129549803
64,0,28,1,0,6,2,123.64545700609285
64,0,29,1,0,2,1,112.28406686349265
64,0,30,1,0,1,4,113.68423773452808
64,0,31,1,0,5,1,118.1033448898814
64,0,32,1,0,1,5,104.97987123244329
64,0,33,1,0,5,1,117.38905874961887
64,0,34,1,0,4,1,117.15392995088148
64,0,35,1,0,5,3,112.33153972480486
64,0,36,1,0,0,1,117.61086115019637
65,0,1,0,0,0,4,94.20467544275903
65,0,2,0,0,4,5,95.97342437001382
65,0,3,0,0,3,4,109.93325676833949
65,0,4,0,0,4,3,98.54929581225552
65,0,5,0,0,2,4,105.68454039501492
65,0,6,0,0,0,5,100.62437360777699
65,0,7,0,0,2,5,103.35709624194463
65,0,8,0,0,1,4,101.99443364368535
65,0,9,0,0,3,5,113.90206427704896
65,0,10,0,0,4,4,105.82375608251174
65,0,11,0,0,0,5,103.23027553030985
65,0,12,0,0,4,4,110.58465617030696
65,0,13,0,0,3,1,107.13159041516835
65,0,14,0,0,0,2,107.85797081032456
65,0,15,0,0,3,4,105.92874689600062
65,0,16,0,0,1,5,112.61309080276774
65,0,17,0,0,3,4,98.96601575948945
65,0,18,0,0,1,5,116.0532876665402
65,0,19,1,0,1,2,112.02289028093828
65,0,20,1,0,3,5,114.10239309791548
65,0,21,1,0,0,1,108.29196294933189
65,0,22,1,0,5,2,112.17038330386156
65,0,23,1,0,1,3,109.47349469598329
65,0,24,1,0,4,5,114.4348031971484
65,0,25,1,0,0,4,112.2320731234057
65,0,26,1,0,0,3,115.09994372610403
65,0,27,1,0,1,4,108.18121407730499
65,0,28,1,0,3,3,118.2112674820242
65,0,29,1,0,1,3,110.64418393640759
65,0,30,1,0,2,4,118.34308055956465
65,0,31,1,0,4,3,113.62294380919678
65,0,32,1,0,1,3,114.71535483840941
65,0,33,1,0,4,4,119.47349264990406
65,0,34,1,0,4,3,117.42364969250069
65,0,35,1,0,4,2,116.75145757660738
65,0,36,1,0,2,2,109.83246220950215
66,1,1,0,0,2,3,99.98661415503551
66,1,2,0,0,1,2,97.28563655178189
66,1,3,0,0,2,5,99.58252792040226
66,1,4,0,0,0,2,106.48992773892036
66,1,5,0,0,2,1,106.6007179706153
66,1,6,0,0,5,2,100.66130658070709
66,1,7,0,0,3,1,110.5430974672296
66,1,8,0,0,3,5,103.37126851252114
66,1,9,0,0,3,1,97.67559212617125
66,1,10,0,0,0,3,106.83231872781238
66,1,11,0,0,0,2,107.82182896922178
66,1,12,0,0,2,1,112.12138729677866
66,1,13,0,0,6,3,100.50989176832523
66,1,14,0,0,1,2,106.18373420450308
66,1,15,0,0,1,1,106.58084709839939
66,1,16,0,0,3,5,104.41562864643763
66,1,17,0,0,0,1,99.91946393614437
66,1,18,0,0,2,1,106.94783851858834
66,1,19,1,1,3,3,127.94878970907037
66,1,20,1,1,3,5,127.24637358863893
66,1,21,1,1,3,5,123.36675394594826
66,1,22,1,1,1,2,133.4955525339947
66,1,23,1,1,1,5,131.51372194845973
66,1,24,1,1,0,5,134.5095987902025
66,1,25,1,1,2,1,136.1711013583189
66,1,26,1,1,1,2,137.64674408633778
66,1,27,1,1,1,1,130.19835369124314
66,1,28,1,1,1,3,135.5121557288806
66,1,29,1,1,1,1,131.28208090525396
66,1,30,1,1,3,1,123.69483541970082
66,1,31,1,1,4,4,138.00950116850336
66,1,32,1,1,0,1,135.85591699205688
66,1,33,1,1,1,1,132.26464446885637
66,1,34,1,1,2,1,137.1086279
66,1,35,1,1,4,2,129.1963775244499
66,1,36,1,1,3,2,142.2897429981217
67,0,1,0,0,0,2,106.92871551066533
67,0,2,0,0,0,5,93.05414357744334
67,0,3,0,0,2,3,103.70001887424456
67,0,4,0,0,1,4,107.88649781500553
67,0,5,0,0,1,3,106.29968490979914
67,0,6,0,0,4,2,106.81550012273958
67,0,7,0,0,2,3,103.3172038060439
67,0,8,0,0,2,4,113.5186761209984
67,0,9,0,0,2,2,104.70165200444572
67,0,10,0,0,3,5,96.09287550224184
67,0,11,0,0,0,2,99.07636116791267
67,0,12,0,0,2,4,104.3448783289596
67,0,13,0,0,2,1,109.28534179570826
67,0,14,0,0,4,2,98.91135470437582
67,0,15,0,0,2,1,105.18733516843311
67,0,16,0,0,1,1,109.93839939516423
67,0,17,0,0,0,1,110.59257279578527
67,0,18,0,0,3,2,106.51674473935877
67,0,19,1,0,2,2,102.19848782395388
67,0,20,1,0,3,4,110.93970888216379
67,0,21,1,0,1,3,111.91003493378031
67,0,22,1,0,0,5,109.5184629860745
67,0,23,1,0,2,4,111.9486848007596
67,0,24,1,0,3,2,114.98167864221834
67,0,25,1,0,2,1,111.32568366179501
67,0,26,1,0,2,2,111.00345950430957
67,0,27,1,0,3,2,110.52285713127507
67,0,28,1,0,3,2,115.90585886276621
67,0,29,1,0,2,3,118.61341213287072
67,0,30,1,0,0,2,116.67658628198654
67,0,31,1,0,3,5,122.6350445134953
67,0,32,1,0,2,4,117.85700542966117
67,0,33,1,0,2,4,108.79355669549021
67,0,34,1,0,1,4,120.10062025478469
67,0,35,1,0,1,5,117.38795275800899
67,0,36,1,0,3,1,121.06200080399007
68,1,1,0,0,5,5,100.5175241583431
68,1,2,0,0,3,2,99.89908943
68,1,3,0,0,2,4,107.53683063956831
68,1,4,0,0,2,5,105.07722343404257
68,1,5,0,0,2,2,97.50589565332976
68,1,6,0,0,2,4,96.88817693
68,1,7,0,0,1,1,99.35909718063246
68,1,8,0,0,2,2,107.42828196256855
68,1,9,0,0,4,3,105.66275181720162
68,1,10,0,0,1,5,101.10057493968645
68,1,11,0,0,3,3,99.48758150709354
68,1,12,0,0,2,3,113.49638292008433
68,1,13,0,0,3,4,113.79216351713389
68,1,14,0,0,3,4,107.40688016009099
68,1,15,0,0,0,5,107.72980468024467
68,1,16,0,0,1,4,106.78708481855104
68,1,17,0,0,2,5,107.88488991349662
68,1,18,0,0,2,4,110.67534414043224
68,1,19,1,1,2,2,131.10064582488468
68,1,20,1,1,0,5,133.76504960532074
68,1,21,1,1,0,4,129.0189298672489
68,1,22,1,1,0,3,121.43478092272643
68,1,23,1,1,2,3,136.34403907031682
68,1,24,1,1,2,3,124.9116529931715
68,1,25,1,1,3,1,135.76731754442517
68,1,26,1,1,2,5,138.56643263885894
68,1,27,1,1,2,5,132.1706670715635
68,1,28,1,1,0,4,133.55666195252937
68,1,29,1,1,3,3,135.48592059098507
68,1,30,1,1,2,2,131.8630058710843
68,1,31,1,1,4,3,126.56303588496826
68,1,32,1,1,3,1,135.80980110615064
68,1,33,1,1,1,3,139.76879464000362
68,1,34,1,1,0,1,137.74132027024046
68,1,35,1,1,4,3,143.99804262304403
68,1,36,1,1,1,1,138.43842696531289
69,0,1,0,0,0,3,112.8554988979049
69,0,2,0,0,1,5,98.38978617129503
69,0,3,0,0,1,1,99.00250938252412
69,0,4,0,0,3,2,100.63178911453761
69,0,5,0,0,0,5,98.79659830663614
69,0,6,0,0,1,2,100.53728785101748
69,0,7,0,0,1,5,106.46714436827776
69,0,8,0,0,1,3,101.86803084242703
69,0,9,0,0,3,3,96.24124416245773
69,0,10,0,0,2,1,105.17178733221135
69,0,11,0,0,1,1,105.20735736968278
69,0,12,0,0,0,2,99.82221212315918
69,0,13,0,0,3,5,102.37970440655981
69,0,14,0,0,1,3,112.07293126630734
69,0,15,0,0,3,1,110.12020718685105
69,0,16,0,0,1,5,103.31065198419181
69,0,17,0,0,3,3,108.31698668652527
69,0,18,0,0,2,2,103.34977915417818
69,0,19,1,0,2,4,105.1654789732566
69,0,20,1,0,1,1,109.3259083990083
69,0,21,1,0,0,1,104.77536001147364
69,0,22,1,0,5,3,112.97515655433078
69,0,23,1,0,6,3,117.18055540181831
69,0,24,1,0,3,1,101.64574996033605
69,0,25,1,0,0,4,117.70525988777902
69,0,26,1,0,1,1,127.38818759805645
69,0,27,1,0,2,1,118.43930791203255
69,0,28,1,0,1,5,116.29602090799764
69,0,29,1,0,2,1,103.08849152450355
69,0,30,1,0,1,1,122.3461263886662
69,0,31,1,0,2,2,109.6359110636672
69,0,32,1,0,5,4,118.03039583314968
69,0,33,1,0,4,5,116.25818681707746
69,0,34,1,0,2,1,115.94540480096438
69,0,35,1,0,1,4,120.57824990248074
69,0,36,1,0,2,5,114.23782023694042
70,1,1,0,0,1,5,104.70760495940466
70,1,2,0,0,2,5,104.87668860453027
70,1,3,0,0,0,5,93.31386046537969
70,1,4,0,0,3,3,105.7441059059039
70,1,5,0,0,1,4,111.4424288398913
70,1,6,0,0,3,4,96.26222566445452
70,1,7,0,0,1,4,101.98280306431504
70,1,8,0,0,1,2,99.99679417774055
70,1,9,0,0,1,3,104.24538411268152
70,1,10,0,0,1,1,107.81549963775363
70,1,11,0,0,3,3,119.07574658611259
70,1,12,0,0,1,3,98.23515097131224
70,1,13,0,0,4,4,108.13505912509656
70,1,14,0,0,3,3,102.92808152469809
70,1,15,0,0,1,4,110.70013309192164
70,1,16,0,0,4,4,109.78206291767188
70,1,17,0,0,2,2,114.07045143413772
70,1,18,0,0,0,2,109.0239868937506
70,1,19,1,1,2,2,130.66797540630787
70,1,20,1,1,3,5,140.58401527481928
70,1,21,1,1,0,1,128.8269807273485
70,1,22,1,1,6,4,133.8281645094336
70,1,23,1,1,3,3,127.74097201254679
70,1,24,1,1,0,5,124.01488002112562
70,1,25,1,1,3,3,130.94514266756963
70,1,26,1,1,0,3,135.0125810486766
70,1,27,1,1,3,4,136.95579699161036
70,1,28,1,1,2,2,124.6954961539462
70,1,29,1,1,3,4,139.14165866688117
70,1,30,1,1,2,5,135.3490922543576
70,1,31,1,1,0,5,137.55327180667825
70,1,32,1,1,2,1,129.82662976093732
70,1,33,1,1,1,5,134.98442839241642
70,1,34,1,1,1,3,140.78143364301116
70,1,35,1,1,1,4,144.48077899243344
70,1,36,1,1,1,2,142.21654814153055
71,1,1,0,0,0,4,106.27550589185874
71,1,2,0,0,1,4,100.07224758492632
71,1,3,0,0,0,4,97.48567379883036
71,1,4,0,0,2,4,102.17384507296634
71,1,5,0,0,1,4,100.36700181856982
71,1,6,0,0,2,3,102.37640920881758
71,1,7,0,0,2,5,104.8198715471808
71,1,8,0,0,3,4,97.58073057
71,1,9,0,0,4,4,104.80393841659992
71,1,10,0,0,2,2,106.76609590915398
71,1,11,0,0,1,1,104.63401889176465
71,1,12,0,0,3,4,97.50007348980381
71,1,13,0,0,4,2,116.03745336276634
71,1,14,0,0,1,5,102.11317941258145
71,1,15,0,0,2,4,106.72654834432723
71,1,16,0,0,2,5,111.5693872204507
71,1,17,0,0,1,1,112.84114626749788
71,1,18,0,0,2,3,105.71692734276921
71,1,19,1,1,2,2,130.17634204551337
71,1,20,1,1,7,3,118.02431890500372
71,1,21,1,1,1,4,134.89367086501596
